voca_id,word,system_dictionary,edit1_suggestions,meaning_count,example_count,legacy_books,admin_books,error_meaning_ids,placeholder_meaning_ids,reversed_example_ids,untagged_example_ids,meanings
47554,triform,yes,,2,0,1,0,,,,,세 부분으로 이루어진 / 세 가지 성질을 가진
47561,natheless,no,nathless,2,0,1,0,,,,,그럼에도 불구하고 / 그렇지만
47563,forpined,no,forpine,2,0,1,0,,,,,수척해진 / 초췌해진
47565,gruffish,yes,,3,0,1,0,,,,,좀 걸걸한 / 다소 거친 / 좀 쉰
47566,quotha,yes,,3,0,1,0,,,,,참으로 / 정말 / 과연
47576,isomorph,yes,,3,0,1,0,,,,,이종 동형체 / 형태론적 등어선 / 동형체
47581,underrepresent,yes,,1,0,2,0,,,,,실제의 수량·정도보다 적게 표시하다
47586,crepy,yes,,2,0,1,0,,,,,크레이프 / 얇은 펜케이크
47589,stingaree,yes,,2,0,1,0,,,,,노랑가오리 / 가오리
47590,towaway,no,stowaway,2,1,1,0,,,,,강제 견인 / 강제 견인된 차
47610,auditiorium,no,auditorium,3,0,1,0,,,,,강당 / 대강의실 / 객석
47611,speedcop,no,,1,0,1,0,,,,,순찰 경관
47612,eyewithness,no,eyewitness,1,0,1,0,,,,,목격자
47613,ploof,no,aloof|cloof|loof|plook|poof|proof,1,0,1,0,,,,,증거
47615,experise,no,,3,0,1,0,,,,,지식 / 기술 / 전문가적인 의견
47616,introgue,no,intrigue,3,0,1,0,,,,,음모를 꾸미다 / 흥미를 불러일으키다 / 음모
47617,relapase,no,relapse,3,0,1,0,,,,,되돌아가다 / 다시 빠지다 / 재발하다
47618,postmonernism,no,,1,0,1,0,,,,,포스트모더니즘
47621,mounment,no,monument,2,0,1,0,,,,,기념물 / 기념관
47622,hydrogene,no,hydrogen,1,0,1,0,,,,,수소
47623,circumlocation,no,circumlocution,1,0,1,0,,,,,완곡어법
47625,overswork,no,overwork,3,0,1,0,,,,,과로하다 / 과로 / 초과 근무
47626,commoisseur,no,,2,0,1,0,,,,,감식가 / 감정인
47627,bandge,no,badge|bandage|bande|bandie|bandle|bange,2,0,1,0,,,,,붕대 / 붕대를 감다
47628,prescsribe,no,prescribe,2,0,1,0,,,,,처방을 내리다 / 규정하다
47629,postcript,no,postscript,2,0,1,0,,,,,추신 / 후기
47630,solicite,no,solicit|solicited|solicitee|soliciter,2,0,1,0,,,,,간청하다 / 얻으려고 하다
47631,fractricide,no,fratricide,2,0,1,0,,,,,형자(자매)살해(범) / 동족살해(범)
47632,enumnerate,no,enumerate,2,0,1,0,,,,,열거하다 / 낱낱이 세다
47633,couragenous,no,courageous,1,0,1,0,,,,,용감한
47634,temertiy,no,temerity,2,0,1,0,,,,,무모함 / 저돌성
47635,dilatoty,no,dilatory,2,0,1,0,,,,,느린 / 지연시키는
47637,apothoesis,no,apotheosis|apothesis,2,0,1,0,,,,,신격화 / 전형
47640,affentionate,no,affectionate,1,0,1,0,,,,,자애로운
47641,altrism,no,altruism,2,0,1,0,,,,,이타주의 / 이타심
47642,owenership,no,ownership,1,0,1,0,,,,,소유권
47643,metaphrase,yes,,3,0,1,0,,,,,직역 / 번역 / 직역하다
47644,impecunoius,no,impecunious,2,0,1,0,,,,,돈이 없는 / 가난한
47645,impenertrable,no,impenetrable,2,0,1,0,,,,,관통할 수 없는 / 불가해한
47646,beneficient,no,beneficent,3,0,1,0,,,,,도움을 주는 / 선행을 베푸는 / 친절한
47649,embroiderr,no,embroider|embroiderer|embroidery,1,0,1,0,,,,,수를 놓다
47650,conterculture,no,,2,0,1,0,,,,,반문화 / 반체제
47651,conterbalance,no,counterbalance,3,0,1,0,,,,,균형을 잡아주다 / 평행추 / 균형을 잡아주는 것
47652,conterpart,no,counterpart,2,0,1,0,,,,,대응하는 사람 / 상대
47654,epodemic,no,epidemic,4,0,1,0,,,,,유행성의 / 전염성의 / 유행병 / 급속한 확산
47655,abstrude,no,abstruse,2,0,1,0,,,,,난해한 / 심오한
47656,assmble,no,assemble,3,0,1,0,,,,,모으다 / 모이다 / 조립하다
47657,verifty,no,verify|verity,2,0,1,0,,,,,입증하다 / 확인하다
47658,symmentry,no,symmetry,2,0,1,0,,,,,대칭 / 균형
47659,anthorophobia,no,,1,0,1,0,,,,,대인 공포증
47660,dehybrate,no,dehydrate,3,0,1,0,,,,,탈수하다 / ~에서 수분을 없애다 / 건조시키다
47661,erasion,yes,,3,0,1,0,,,,,삭제 / 말소 / 소파
47662,erective,yes,,2,0,1,0,,,,,곧추서는 힘이 있는 / 직립력이 있는
47663,indefectible,yes,,3,0,1,0,,,,,썩지 않는 / 완벽한 / 흠 없는
47666,expulsive,yes,,3,0,1,0,,,,,추방하는 / 구축력이 있는 / 배제성의
47667,foreunner,no,forerunner,6,0,1,0,,,,,선인 / 선조 / 선구자 / 징조 / 전조 / 예보
47668,beseige,no,besiege,4,0,1,0,,,,,포위하다 / 쇄도하다 / (요구/문제로) 공격하다 / 괴롭히다
47669,astrict,yes,,3,0,1,0,,,,,구속하다 / …을 속박하다 / …을 묶다
47671,maladjstment,no,maladjustment,3,0,1,0,,,,,불량 / 부적응 / 불균형
47672,nepocracy,no,neocracy,2,0,1,0,,,,,친족정치 / 재벌정치
47673,obstrusive,no,obtrusive,2,0,1,0,,,,,강요하는 / 주제넘게 나서는
47674,obciate,no,obviate,3,0,1,0,,,,,예방하다 / 미연에 방지하다 / ~을 불필요하게 하다
47678,retrocede,yes,,3,0,1,0,,,,,반환하다 / 되돌아가다 / 물러가다
47679,tensible,yes,,2,0,1,0,,,,,늘어나는 / 잡아늘일 수 있는
47701,blandshment,no,blandishment,1,0,1,0,,,,,임시 야영지
47713,overword,yes,,2,0,1,0,,,,,후렴 / 되풀이하는 말
47718,paperazzi,no,,1,0,1,0,,,,,페이퍼라치
47724,neuropath,yes,,2,0,1,0,,,,,신경병 환자 / 신경병 소질자
47734,lamebrain,no,,3,0,1,0,,,,,얼간이 / 바보 / 멍청이
47738,compilatory,yes,,3,0,1,0,,,,,편집의 / 편찬의 / 모음집의
47740,dissatisfier,no,dissatisfied,1,0,1,0,,,,,불안요인
47741,hallucinant,no,,2,0,1,0,,,,,환각제 / 환각 물질
47745,misease,yes,,3,0,1,0,,,,,불쾌 / 고통 / 빈곤
47748,opponency,yes,,3,0,1,0,,,,,저항 / 대항 상태 / 반대
47750,chromat,no,achromat|chrobat|chroma|chromate,1,0,1,0,,,,,「색」 「염색질」의 뜻
47754,unruffle,yes,,2,0,2,0,,,,,조용해지다 / 가라앉다
47765,sidetrip,no,,1,0,1,0,,,,,짧은 방문
47788,alveole,yes,,3,0,1,0,,,,,치조 / 폐포 / 선방
47789,periostitis,yes,,1,0,1,0,,,,,골막염
47793,olfactology,yes,,1,0,1,0,,,,,후각학
47794,cholecyst,yes,,1,0,1,0,,,,,담낭
47806,caressive,yes,,3,0,1,0,,,,,애무하듯 하는 / 어루만지는 / 맹목적으로 귀여워하는
47813,foundationer,yes,,1,0,1,0,,,,,장학생
47814,copemate,yes,,2,0,1,0,,,,,적대자 / 동료
47827,inconsumable,yes,,3,0,1,0,,,,,소모할 수 없는 / 소모품이 아닌 / 태워 없앨 수 없는
47829,typhlitis,yes,,1,0,1,0,,,,,맹장염
47932,fairily,yes,,3,0,1,0,,,,,요정처럼 / 요정같이 / 우아하게
47943,adfreeze,no,,1,0,1,0,,,,,빙결력으로 고정시키다
47970,exhibitable,yes,,2,0,1,0,,,,,전시할 수 있는 / 전시할 만한
47989,autophobia,yes,,1,0,1,0,,,,,자기 공포증
47990,ergonomist,no,,1,0,1,0,,,,,인간공학자
47993,newsflow,no,,1,0,1,0,,,,,기업에서 공표하는 소식과 거기에서 파생되는 뉴스
47999,incomunicado,no,incommunicado,3,0,1,0,,,,,독방에 감금된 / 남과의 연락이 끊겨 / 독방에 갇혀
48005,maravedi,yes,,3,0,1,0,,,,,이슬람 시대의 스페인·모로코의 디나르 금화 / 마라베디 / 중세 스페인의 통화 단위
48010,phosphorate,yes,,2,0,1,0,,,,,…을 인과 화합시키다 / …에 인광을 내게 하다
48018,auxotroph,no,autotroph,2,0,1,0,,,,,영양 요구 변이주 / 영양 요구체
48030,nomology,yes,,3,0,1,0,,,,,법률학 / 입법학 / 법칙론
48031,chidingly,yes,,2,0,1,0,,,,,타일러서 / 잔소리하여
48037,reflationary,no,deflationary|relationary,2,0,1,0,,,,,경기 부양의 / 통화 재팽창의
48057,allopath,yes,,1,0,1,0,,,,,대증 요법 의사
48071,contributiveness,yes,,2,0,1,0,,,,,공헌도 / 기여도
48072,unshroud,yes,,2,0,1,0,,,,,수의를 벗기다 / …에 노출시키다
48073,corrodent,yes,,3,0,1,0,,,,,부식성의 / 부식제 / 좀먹는
48076,fluoric,yes,,3,0,1,0,,,,,플루오르의 / 형광석의 / 형석의
48080,vibratile,yes,,3,0,1,0,,,,,진동성의 / 진동 가능한 / 진동의
48113,tattery,yes,,2,0,1,0,,,,,누더기의 / 갈기갈기 찢어진
48116,annullable,yes,,1,0,1,0,,,,,취소할 수 있는
48120,glisteningly,yes,,2,0,1,0,,,,,반짝이며 / 번들거리며
48131,gunport,no,,2,0,1,0,,,,,포문 / 총안
48137,ovality,no,orality,1,0,1,0,,,,,진원도
48139,parenthese,no,parentheses,1,0,1,0,,,,,괄호
48143,equitability,no,,2,0,1,0,,,,,공정성 / 공평성
48157,irreconcilability,yes,,3,0,1,0,,,,,불화 / 부조화 / 대립
48160,syngenesis,yes,,3,0,1,0,,,,,유성 생식 / 동시 생성 / 동생
48171,gerontocrat,yes,,1,0,2,0,,,,,장로 정치인
48177,appraisingly,yes,,2,0,2,0,,,,,살피듯 / 뜯어보듯
48178,photomural,yes,,2,0,1,0,,,,,벽면 사진 / 사진 벽화
48179,hocky,yes,,2,0,1,0,,,,,거짓말 / 허풍
48183,greenmailer,no,,1,0,1,0,,,,,그린메일 행위를 하는 사람
48184,tetched,no,fetched|wetched,2,0,1,0,,,,,좀 돈 / 미친
48197,stagflating,no,,1,0,1,0,,,,,경기 침체하의 인플레이션의
48207,opodeldoc,yes,,1,0,1,0,,,,,오포델도크
48210,despitefulness,yes,,3,0,1,0,,,,,악의적임 / 심술궂음 / 경멸적임
48211,dewfall,yes,,3,0,1,0,,,,,이슬이 내리기 / 결로 / 땅거미질 때
48212,ethnocentricity,no,,1,0,1,0,,,,,자기 민족 중심주의
48216,unacclimated,yes,,1,0,1,0,,,,,순화하지 않은
48259,harpylike,yes,,2,0,1,0,,,,,하피 같은 / 잔인한
48270,fascine,yes,,3,0,1,0,,,,,섶단 / 장작단 / 막대기 다발
48271,aggradation,yes,,2,0,2,0,,,,,퇴적 작용 / 매적 작용
48281,dreep,yes,,2,0,1,0,,,,,쓸모없은 사람 / 가련한 사람
48295,beento,no,,1,0,1,0,,,,,영국에서 산 적이 있는 사람
48299,cliental,yes,,2,0,1,0,,,,,의뢰인의 / 고객 관계의
48300,associste,no,associate,3,0,1,0,,,,,부 / 준 / 동료
48302,desiderium,no,,3,0,1,0,,,,,갈망 / 열망 / 아쉬운 마음
48303,ventage,yes,,3,0,1,0,,,,,작은 구멍 / 배출구 / 분출구
48308,inspirator,yes,,3,0,1,0,,,,,흡입기 / 주입기 / 감화를 주는 사람
48309,flameholder,no,,1,0,1,0,,,,,보염기
48321,brassiness,yes,,3,0,1,0,,,,,귀에 거슬림 / 야함 / 말을 막 함
48335,needleleaf,no,,1,0,1,0,,,,,침엽의
48345,Abolutely,no,absolutely,1,0,1,0,,,,,절대적으로 그렇지요
48352,extravagate,yes,,3,0,1,0,,,,,엉뚱한 짓을 하다 / 상도를 벗어나다 / 잘못을 저지르다
48353,affectionless,no,,1,0,1,0,,,,,애정 없는
48370,sinicize,yes,,1,0,1,0,,,,,중국화하다
48373,confirmity,yes,,2,0,1,0,,,,,동조 / 순응
48377,corrodible,yes,,1,0,1,0,,,,,부식될 수 있는
48378,creepage,yes,,3,0,1,0,,,,,천천히 걷는 걸음걸이 / 몰래 다가가기 / 천천히 걸음
48385,galvanically,yes,,3,0,1,0,,,,,갈바니 전기에 의해 / 전기충격을 가하듯 / 대단히 충격적으로
48388,presideover,no,,1,0,1,0,,,,,사회를 보다
48389,dermatologis,no,dermatologist,1,0,1,0,,,,,피부과 의사
48395,conspirational,no,,2,0,1,0,,,,,음모의 / 모의의
48396,diminishingly,yes,,3,0,1,0,,,,,줄어들어 / 약해져 / 줄이며
48397,bulletheaded,yes,,1,0,1,0,,,,,머리가 조막만한
48399,abubble,no,bubble,3,0,2,0,,,,,거품이 일어 / 들끓어 / 동요하여
48400,uninterest,no,,2,0,1,0,,,,,무관심 / 관계 없음
48402,lionization,yes,,2,0,1,0,,,,,유명 인사 취급 / 치켜세움
48404,semisecret,yes,,2,0,1,0,,,,,반은 공표된 / 비공표이지만 공지된
48420,conicity,yes,,1,0,1,0,,,,,원뿔형
48430,fraternalism,yes,,1,0,1,0,,,,,우애주의
48441,breastpiece,yes,,3,0,1,0,,,,,가슴받이 / 흉판 / 복갑
48449,dysphonic,yes,,1,0,1,0,,,,,발성 곤란의
48464,compoud,no,compound,1,0,1,0,,,,,관저
48465,sequest,yes,,1,0,1,0,,,,,결리하다 은퇴하다
48494,derogatoey,no,derogatory,2,0,1,0,,,,,권위 / 평판을 떨어뜨리는
48516,haredum,no,,1,0,1,0,,,,,정통의 회교종파
48519,prosthese,no,,1,0,1,0,,,,,보철 인공기관
48520,angioimmunoblasticlymphadenopathy,no,,1,0,1,0,,,,,혈관면역모세포림프절병증
48521,angioimmunoblastic,no,,1,0,1,0,,,,,혈관면역모세포의
48522,homophilla,no,,1,0,1,0,,,,,혈우병
48523,cabeat,no,caveat,1,0,1,0,,,,,절차정지신청
48528,fluty,yes,,3,0,2,0,,,,,플루트 같은 / 아름답고 맑은 / 피리 소리 같은
48529,anathma,no,anathema,1,0,1,0,,,,,파문 파기 저주 악담 금기 혐오대상
48531,squir,no,squib|squid|squin|squire|squirk|squirm|squirr|squirt|squit,1,0,1,0,,,,,분출하다
48533,ombudjemen,no,,1,0,1,0,,,,,행정관찰관 민원처리감찰관
48536,bierschnap,no,,1,0,1,0,,,,,모름?
48537,molass,no,molasse|molassy|morass,1,0,1,0,,,,,모름?
48538,colocynth,yes,,1,0,1,0,,,,,콜로신스
48546,buzzormeter,no,,1,0,1,0,,,,,모름?
48549,torper,no,toper|topper|torpor|troper,1,0,1,0,,,,,모름?
48550,voyance,yes,,1,0,1,0,,,,,모름?
48557,perdiem,no,,1,0,1,0,,,,,일당
48562,Authology,no,anthology|autology,1,0,1,0,,,,,명시선집 문집 작품집
48582,fussbudget,no,,1,0,1,0,,,,,공연히 떠드는 사람
48598,iconize,no,ionize|ironize,2,0,1,0,,,,,…을 숭배하다 / 우상화하다
48617,hypercitical,no,hypercritical,1,0,1,0,,,,,혹평적인
48620,complementarily,no,complimentarily,2,0,1,0,,,,,상호 보완적으로 / 상보적으로
48626,nosography,yes,,2,0,1,0,,,,,질병 기술학 / 질병론
48629,pravity,yes,,2,0,1,0,,,,,타락 / 부패
48630,chucklingly,yes,,1,0,1,0,,,,,빙그레 웃으며
48631,trunkful,yes,,3,0,1,0,,,,,트렁크 하나 가득 / 다량 / 다수
48641,gynephobia,yes,,2,0,1,0,,,,,여성 공포 / 여성 공포증
48645,unoppressed,yes,,1,0,1,0,,,,,억압되어 있지 않은
48646,subomject,no,,1,0,1,0,,,,,과목
48647,cludy,no,cloudy,1,0,1,0,,,,,구름이 낀 날
48648,bananan,no,banana,1,0,1,0,,,,,바나나
48651,erodibility,no,,1,0,1,0,,,,,침식 가능성
48652,nominalize,no,,1,0,1,0,,,,,명사화하다
48660,myotome,yes,,3,0,1,0,,,,,근절 / 근판 / 근절개기
48666,euphausiid,yes,,2,0,1,0,,,,,크릴새우 / 크릴새우류의
48669,severalfold,yes,,3,0,1,0,,,,,여러 겹의 / 여러 겹으로 / 수겹의
48679,laitance,yes,,1,0,1,0,,,,,레이턴스
48686,impenetrate,yes,,2,0,1,0,,,,,…에 깊이 침투하다 / 뚫고 들어가다
48688,centipoise,yes,,1,0,1,0,,,,,센티푸아즈
48701,contortedness,yes,,3,0,1,0,,,,,뒤틀림 / 일그러짐 / 왜곡됨
48702,contortedly,yes,,3,0,1,0,,,,,뒤틀려서 / 일그러져서 / 왜곡되어
48710,remitter,yes,,3,0,1,0,,,,,권원 회복 / 반송 / 복권
48713,meteorism,yes,,1,0,1,0,,,,,고창
48716,banqueter,yes,,1,0,1,0,,,,,연회 참석자
48723,wagger,yes,,1,0,1,0,,,,,휴지통
48728,supership,no,,1,0,1,0,,,,,초대형선
48739,pondokkie,yes,,2,0,1,0,,,,,조잡한 판자집 / 엉성한 가건물
48744,hypereutectic,yes,,1,0,1,0,,,,,과공정의
48746,oversquare,no,,1,0,1,0,,,,,엔진이 행정 보다 더 큰 실린더 구멍을 가진 것
48749,termor,yes,,1,0,1,0,,,,,정기부동산권자
48765,viership,no,,1,0,1,0,,,,,시청률
48769,headily,yes,,3,0,1,0,,,,,자극적으로 / 흥분시키며 / 의기양양하게
48771,hypercorrectly,no,,2,0,1,0,,,,,지나치게 까다롭게 / 과잉 의식 어법으로
48772,anableps,yes,,1,0,1,0,,,,,네눈박이속의 물고기
48773,underbudgeted,no,,1,0,1,0,,,,,예산 부족의
48779,exhilarant,yes,,3,0,1,0,,,,,기분을 상쾌하게 하는 음료 / 흥분제 / 명랑한
48782,biorational,no,birational,2,0,1,0,,,,,생물학적 합리 살충제 / 생물학적으로 합리성이 있는
48786,harehearted,yes,,3,0,1,0,,,,,소심한 / 기가 약한 / 겁이 많은
48787,immigrational,no,,3,0,1,0,,,,,이주의 / 이민의 / 출입국 관리의
48791,gweeb,no,gweed,1,0,1,0,,,,,모범생
48795,multiped,yes,,2,0,1,0,,,,,다족의 / 다족 동물
48815,stratal,yes,,2,0,1,0,,,,,지층의 / 층의
48816,reglet,yes,,3,0,1,0,,,,,홈 / 평이랑 / 목인테르
48822,snaggy,yes,,3,0,1,0,,,,,옹이 투성이의 / 유목이 많은 / 뾰족하게 튀어나온
48827,admittee,yes,,1,0,1,0,,,,,입장 허가를 받은 사람
48828,indifferency,yes,,2,0,1,0,,,,,무관심 / 냉담
48838,probusiness,yes,,3,1,1,0,,,,,비즈니스에 호의적인 / 친재계의 / 재계편의
48843,cathodically,yes,,1,0,1,0,,,,,음극으로
48857,schtupp,no,,1,0,1,0,,,,,성교를 하다
48858,compellation,yes,,3,0,1,0,,,,,호칭 / 말을 걸기 / 그 태도
48859,desuete,yes,,2,0,1,0,,,,,시대에 뒤진 / 한물간
48860,immethodical,yes,,3,0,1,0,,,,,무질서한 / 방식이 없는 / 불규칙한
48868,fanfaronade,yes,,3,0,1,0,,,,,허풍 / 허세 / 팡파르
48872,counterscammer,no,,1,0,1,0,,,,,역사기꾼
48878,springly,yes,,1,0,1,0,,,,,탄성이 있는
48882,filate,yes,,3,0,1,0,,,,,실의 / 실 모양의 / 실로 된
48884,distent,yes,,1,0,1,0,,,,,팽창된
48890,gladiate,yes,,1,0,1,0,,,,,검 모양의
48891,pettitoes,yes,,3,0,2,0,,,,,돼지 족발 / 발가락 / 발
48893,hereinbelow,no,,3,0,1,0,,,,,하기에 / 이하에 / 아래에
48896,precompose,yes,,2,0,1,0,,,,,미리 만들다 / 미리 작성해 두다
48903,handfast,yes,,3,0,1,0,,,,,약속 / 꽉 쥔 / 손으로 잡다
48904,coinstantaneous,yes,,1,0,1,0,,,,,동시의
48916,abyssalbenthic,no,,1,0,1,0,,,,,심해저의
48918,abuttal,yes,,3,0,1,0,,,,,경계 / 인접지 / 인접
48920,abustle,no,arustle|bustle,2,0,1,0,,,,,웅성거려 / 술렁거려
48922,abuilding,no,building,2,0,1,0,,,,,건축 중에 / 건축 중인
48926,abstriction,yes,,1,0,1,0,,,,,아포가 형성 분열할 때 아포벽에 의해서 죄어지기
48930,abstersion,yes,,3,0,1,0,,,,,세척 / 하제 사용 / 세정
48931,abstergent,yes,,3,0,1,0,,,,,세척제 / 세척력이 있는 / 하제
48932,absterge,yes,,3,0,1,0,,,,,변을 통하게 하다 / …을 닦아내다 / 청소하다
48935,absorbedly,yes,,2,0,1,0,,,,,열중하여 / 흥미진진하게
48937,absonant,yes,,2,0,1,0,,,,,조화되지 않는 / 맞지 않는
48938,absolutory,yes,,1,0,1,0,,,,,사면의
48939,absolutize,yes,,1,0,1,0,,,,,절대화하다
48941,absinthism,yes,,2,0,1,0,,,,,압신틴 중독 / 압생트 중독
48942,abscisin,no,abscision,2,0,1,0,,,,,아브시진 / 아브시신
48943,abscind,yes,,2,0,1,0,,,,,…을 절단하다 / 잘라내다
48952,abovedeck,yes,,3,0,1,0,,,,,갑판 위에 / 있는 그대로 / 노골적으로
48954,abortuary,no,,1,0,1,0,,,,,임신 중절 병원
48955,aborning,no,borning,3,2,1,0,,,,,태어날 때에 / 태어나는 / 결실되어 가는
48957,abolisher,yes,,1,0,1,0,,,,,철폐시키는 자
48959,aboil,yes,,3,0,1,0,,,,,끓어올라 / 흥분하여 / 끓고 있는
48961,abnormalness,yes,,2,0,1,0,,,,,이상함 / 비정상적임
48962,abnormalize,yes,,2,0,1,0,,,,,이상 상태로 만들다 / 이상하게 하다
48964,abmodality,no,,1,0,1,0,,,,,편차
48965,ablush,yes,,1,0,1,0,,,,,얼굴을 붉히고
48966,ablegate,yes,,1,0,1,0,,,,,교황 특사
48969,ablator,yes,,1,0,1,0,,,,,융제재
48970,ablatively,no,,1,0,1,0,,,,,절제술을 통해
48971,ablatival,yes,,1,0,1,0,,,,,탈격적인
48972,abjectness,yes,,2,0,1,0,,,,,극도로 비참함 / 비굴함
48973,abirritation,yes,,1,0,1,0,,,,,자극제거
48974,abirritate,yes,,1,0,1,0,,,,,…의 자극을 완화하다
48975,abirritant,yes,,2,0,1,0,,,,,자극 완화제 / 진정제
48977,abiosis,yes,,2,0,1,0,,,,,생활력 결여 / 무기력 상태
48979,abiogenically,no,,1,0,1,0,,,,,자연발생적으로
48981,abiogenetically,yes,,1,0,1,0,,,,,자연발생적으로
48984,abiochemistry,no,biochemistry,1,0,1,0,,,,,무기 화학
48986,abidingly,yes,,2,0,1,0,,,,,지속적으로 / 변함없이
48987,abider,yes,,2,0,1,0,,,,,준수자 / 거주자
48991,aberdevine,yes,,1,0,1,0,,,,,검은방울새
48994,abecedarium,yes,,1,0,1,0,,,,,입문서
48998,abbreviatory,yes,,1,0,1,0,,,,,생략의
49003,abask,yes,,3,0,1,0,,,,,알맞게 훈훈해져서 / 쬐어 / 따사롭게
49005,abaptiston,yes,,1,0,1,0,,,,,소원추천두기
49006,abalienate,yes,,1,0,1,0,,,,,양도하다
49007,abaculus,yes,,3,0,1,0,,,,,모자이크용 타일 / 나무 조각 / 작은 주판
49008,abacterial,no,bacterial,1,0,1,0,,,,,비세균성의
49009,aasvogel,no,,2,0,1,0,,,,,흰머리수리의 일종 / 독수리의 일종
49013,guardless,yes,,3,0,1,0,,,,,보호가 없는 / 방호구가 없는 / 방심한
49018,hebetic,yes,,1,0,1,0,,,,,사춘기의
49026,versemonger,yes,,1,0,1,0,,,,,풋내기 시인
49038,acatalepsy,yes,,1,0,1,0,,,,,불가지론
49039,stockbreeder,yes,,1,0,2,0,,,,,목축업자
49055,indistinctive,yes,,3,0,1,0,,,,,특색 없는 / 눈에 띄지 않는 / 차별하기 어려운
49070,sleeky,yes,,4,0,1,0,,,,,매끄러운 / 윤기나는 / 약은 / 말재주 있는
49075,crackbrain,yes,,3,0,1,0,,,,,머리가 돈 사람 / 어리석은 사람 / 미친 사람
49076,punctation,yes,,3,0,2,0,,,,,작은 반점이 있음 / 반점 / 점
49077,fleshment,yes,,1,0,1,0,,,,,처음 성공했을 때의 흥분
49079,consignation,yes,,3,0,1,0,,,,,위탁 / 탁송 / 교부
49088,contemplator,yes,,2,0,1,0,,,,,숙고하는 사람 / 숙고자
49094,liveweight,no,,1,0,1,0,,,,,생체중
49099,compositive,yes,,2,0,2,0,,,,,복합적인 / 합성의
49101,effortfully,no,,3,0,2,0,,,,,노력하여 / 애를 써서 / 억지로
49102,alure,yes,,2,0,1,0,,,,,복도 / 회랑
49109,chillily,yes,,3,0,1,0,,,,,차가운 / 껄끄러운 / 냉정한
49134,overexcite,yes,,1,0,1,0,,,,,지나치게 흥분시키다
49135,overreport,no,,2,0,1,0,,,,,과장 보고 / 과장 보도하다
49145,hermeneutically,yes,,2,0,1,0,,,,,해석으로 / 해석학적으로
49147,historicize,yes,,3,0,1,0,,,,,역사화하다 / 사실에 입각시키다 / 사실을 이용하다
49166,stratopause,no,,1,0,1,0,,,,,성층권 계면
49167,mesopause,no,menopause,2,0,1,0,,,,,중간권 계면 / 메조포즈
49188,indigenize,no,,3,0,1,0,,,,,현지인화하다 / …에 현지인을 우선 채용하다 / 토착화시키다
49194,calorifier,yes,,2,0,1,0,,,,,액체 가열기 / 온수기
49195,yellowbellied,no,,1,0,1,0,,,,,겁많은
49200,squillion,no,squillian,2,0,1,0,,,,,큰돈 / 셀 수 없을 정도로 큰 수
49206,somnambul,no,somnambule,1,0,1,0,,,,,「몽유」 「몽유증 자」의 뜻
49209,maracanda,no,,1,0,1,0,,,,,마라칸다
49213,mandarinate,yes,,3,0,1,0,,,,,고급 관료 / 고급 관료 정치 / 중국 관료
49216,gigglingly,yes,,2,0,1,0,,,,,피식 웃으면서 / 킥킥거리면서
49220,terraqueous,yes,,3,0,1,0,,,,,수륙 양생의 / 수륙으로 이루어진 / 수륙의
49222,penetrameter,no,penetrometer,1,0,1,0,,,,,투과도계
49228,resocialization,no,desocialization,1,0,1,0,,,,,재사회화
49229,schizophrene,yes,,1,0,1,0,,,,,정신 분열증 환자
49230,undetachable,yes,,3,0,1,0,,,,,떼놓을 수 없는 / 분리 불능의 / 불가분의
49231,atheistically,yes,,1,0,1,0,,,,,무신론적으로
49234,demandable,yes,,1,0,1,0,,,,,요구할 수 있는
49235,depurate,yes,,1,0,1,0,,,,,정화하다
49236,fleabite,yes,,3,0,1,0,,,,,사소한 일 / 벼룩에 물린 자국 / 벼룩이 물기
49237,erectility,yes,,1,0,1,0,,,,,발기력
49238,bovinity,yes,,2,0,1,0,,,,,둔감함 / 둔중함
49246,granulo,no,granula|granule,1,0,1,0,,,,,「소립」「미립자」의 뜻
49247,conclusional,yes,,3,0,1,0,,,,,결론적인 / 결말의 / 마무리의
49253,delir,no,deair|delia,1,0,1,0,,,,,섬망 상태가 되다
49254,deliriant,yes,,3,0,1,0,,,,,섬망 발생성의 / 헛소리 발생약 / 섬망 발생 물질
49255,educt,yes,,3,0,1,0,,,,,추론의 결과 / 추출물 / 석출물
49256,obsecrate,yes,,2,0,1,0,,,,,탄원하다 / 정식으로 간청하다
49259,distingue,yes,,3,0,1,0,,,,,품위 있는 / 고상한 / 뛰어난
49265,predatorial,no,prefatorial,3,0,1,0,,,,,약탈하는 / 생물을 잡아먹는 / 육식하는
49269,accreditable,no,,1,0,1,0,,,,,믿을 수 있는
49273,cellulous,yes,,3,0,2,0,,,,,세포가 많은 / 세포로 된 / 세포성의
49280,disintermediate,no,,1,0,1,0,,,,,은행 예금을 대량 인출하다
49285,geezed,no,geezer,2,0,1,0,,,,,몹시 취한 / 마약으로 흥분한
49286,debarrass,yes,,2,0,1,0,,,,,곤란으로부터 해방하다 / 제거해서 …을 편하게 해주다
49288,pluvious,yes,,3,0,1,0,,,,,비의 / 비가 많은 / 비에 의한
49290,pensile,yes,,3,0,1,0,,,,,매달린 / 드리워진 / 매달리게 집을 짓는
49292,dormitive,yes,,3,0,1,0,,,,,잠이 오게 하는 / 최면성의 / 최면성
49301,shewbread,yes,,1,0,1,0,,,,,진설병
49302,purtenance,yes,,1,0,1,0,,,,,내장
